source,slug,article_title,h2,first,status,reason,path
"json","ia-conducteur-travaux-usages","IA pour conducteur de travaux : 8 usages terrain qui font gagner 5h par semaine","Pourquoi le conducteur de travaux est le profil BTP le plus concerné par l'IA","Le conducteur de travaux (CDT) est au croisement de tout : il manage les équipes terrain, coordonne les sous-traitants, répond au maître d'ouvrage, suit le budget, gère les approvisionnements et produit une quantité considérable de documents.","OK","Réponse initiale acceptable","content/generated/article-ia-conducteur-travaux-usages.json"
"json","ia-conducteur-travaux-usages","IA pour conducteur de travaux : 8 usages terrain qui font gagner 5h par semaine","Les 8 usages terrain — présentation","Le CR de chantier est le document que tout le monde produit, que personne n'aime rédiger, et qui prend entre 45 minutes et 2 heures selon la complexité de la réunion.","OK","Synthèse/définition acceptable","content/generated/article-ia-conducteur-travaux-usages.json"
"json","ia-conducteur-travaux-usages","IA pour conducteur de travaux : 8 usages terrain qui font gagner 5h par semaine","8 prompts prêts à l'emploi (Claude ou ChatGPT)","Tu es conducteur de travaux sur un chantier de réhabilitation d'un immeuble de bureaux à Paris 15e.","OK","Synthèse/définition acceptable","content/generated/article-ia-conducteur-travaux-usages.json"
"json","ia-conducteur-travaux-usages","IA pour conducteur de travaux : 8 usages terrain qui font gagner 5h par semaine","Tableau de gains de temps — IA pour conducteur de travaux","Gains de temps IA pour conducteur de travaux Usage Sans IA Avec IA Gain CR de réunion chantier 1 h 30 à 2 h 15 à 20 min −85 % Analyse point précis CCTP 45 à 60 min 5 min −90 % Email MOA/MOE délicat 20 à 30 min 3 à 5 min −85 % Situation de travaux (lettre) 30 à 45 min 5 min −85 % Réponse réclamation 30 à 60 min 5 à 10 min −85 % Note de synthèse direction 1 h 10 à 15 min −85 % Fiche de non-conformité 20 à 30 min 5 min −80 % Analyse GO/NO GO AO 1 h 30 10 min −90 % Total semaine type (5 usages) 5 à 7 h 45 à 60 min −85 %","OK","Synthèse/définition acceptable","content/generated/article-ia-conducteur-travaux-usages.json"
"json","ia-conducteur-travaux-usages","IA pour conducteur de travaux : 8 usages terrain qui font gagner 5h par semaine","Ce que l'IA ne fait pas pour le conducteur de travaux","L'IA ne se déplace pas sur le chantier.","OK","Synthèse/définition acceptable","content/generated/article-ia-conducteur-travaux-usages.json"
"json","ia-conducteur-travaux-usages","IA pour conducteur de travaux : 8 usages terrain qui font gagner 5h par semaine","FAQ — IA et conducteur de travaux","Faut-il être à l'aise avec l'informatique pour utiliser l'IA au quotidien ?","OK","Synthèse/définition acceptable","content/generated/article-ia-conducteur-travaux-usages.json"
"json","ia-conducteur-travaux-usages","IA pour conducteur de travaux : 8 usages terrain qui font gagner 5h par semaine","Se former à l'IA pour conducteur de travaux — OFC Création d'Entreprise","<strong>OFC Création d'Entreprise</strong> propose la formation <strong>L'IA au service du bâtiment (BTP-01)</strong> et <strong>L'IA au service des Travaux Publics (BTP-04)</strong>, deux sessions de 4 heures finançables Constructys (PDC 2026, barèmes sur <a href=""https://www.constructys.fr"" class=""text-[#377CF3] font-medium underline"" target=""_blank"" rel=""noopener noreferrer"">constructys.fr</a>), spécialement conçues pour les conducteurs de travaux, chefs de chantier et chargés d'affaires du BTP.","OK","Synthèse/définition acceptable","content/generated/article-ia-conducteur-travaux-usages.json"
"json","ia-et-carreleur-5-gains-de-temps-concrets","IA et carreleur : 5 gains de temps concrets","En bref","L'IA et ChatGPT permettent aux professionnels du BTP de gagner du temps sur les devis, emails et documents administratifs.","OK","Synthèse/définition acceptable","content/generated/article-ia-et-carreleur-5-gains-de-temps-concrets.json"
"json","ia-et-carreleur-5-gains-de-temps-concrets","IA et carreleur : 5 gains de temps concrets","Définition","L'intelligence artificielle pour le BTP désigne l'utilisation d'outils comme ChatGPT pour automatiser la rédaction de devis, emails, comptes rendus et documents techniques.","OK","Synthèse/définition acceptable","content/generated/article-ia-et-carreleur-5-gains-de-temps-concrets.json"
"json","ia-et-carreleur-5-gains-de-temps-concrets","IA et carreleur : 5 gains de temps concrets","Points clés à retenir","Gain de temps moyen : 3 à 5h par semaine sur devis, emails et CR","OK","Synthèse/définition acceptable","content/generated/article-ia-et-carreleur-5-gains-de-temps-concrets.json"
"json","ia-et-carreleur-5-gains-de-temps-concrets","IA et carreleur : 5 gains de temps concrets","Exemple pratique","Exemple concret : un plombier qui rédige un devis de rénovation salle de bain complète en 15 min au lieu de 2h.","OK","Synthèse/définition acceptable","content/generated/article-ia-et-carreleur-5-gains-de-temps-concrets.json"
"json","ia-et-carreleur-5-gains-de-temps-concrets","IA et carreleur : 5 gains de temps concrets","Guide étape par étape","Identifier vos tâches chronophages : devis, emails clients, comptes rendus de chantier","OK","Synthèse/définition acceptable","content/generated/article-ia-et-carreleur-5-gains-de-temps-concrets.json"
"json","ia-et-carreleur-5-gains-de-temps-concrets","IA et carreleur : 5 gains de temps concrets","Questions fréquentes","Faut-il des compétences techniques pour utiliser l'IA en BTP ?","OK","Synthèse/définition acceptable","content/generated/article-ia-et-carreleur-5-gains-de-temps-concrets.json"
"json","ia-et-charpentier-5-gains-de-temps-concrets","IA et charpentier : 5 gains de temps concrets","En bref","L'IA et ChatGPT permettent aux professionnels du BTP de gagner du temps sur les devis, emails et documents administratifs.","OK","Synthèse/définition acceptable","content/generated/article-ia-et-charpentier-5-gains-de-temps-concrets.json"
"json","ia-et-charpentier-5-gains-de-temps-concrets","IA et charpentier : 5 gains de temps concrets","Définition","L'intelligence artificielle pour le BTP désigne l'utilisation d'outils comme ChatGPT pour automatiser la rédaction de devis, emails, comptes rendus et documents techniques.","OK","Synthèse/définition acceptable","content/generated/article-ia-et-charpentier-5-gains-de-temps-concrets.json"
"json","ia-et-charpentier-5-gains-de-temps-concrets","IA et charpentier : 5 gains de temps concrets","Points clés à retenir","Gain de temps moyen : 3 à 5h par semaine sur devis, emails et CR","OK","Synthèse/définition acceptable","content/generated/article-ia-et-charpentier-5-gains-de-temps-concrets.json"
"json","ia-et-charpentier-5-gains-de-temps-concrets","IA et charpentier : 5 gains de temps concrets","Exemple pratique","Exemple concret : un plombier qui rédige un devis de rénovation salle de bain complète en 15 min au lieu de 2h.","OK","Synthèse/définition acceptable","content/generated/article-ia-et-charpentier-5-gains-de-temps-concrets.json"
"json","ia-et-charpentier-5-gains-de-temps-concrets","IA et charpentier : 5 gains de temps concrets","Guide étape par étape","Identifier vos tâches chronophages : devis, emails clients, comptes rendus de chantier","OK","Synthèse/définition acceptable","content/generated/article-ia-et-charpentier-5-gains-de-temps-concrets.json"
"json","ia-et-charpentier-5-gains-de-temps-concrets","IA et charpentier : 5 gains de temps concrets","Questions fréquentes","Faut-il des compétences techniques pour utiliser l'IA en BTP ?","OK","Synthèse/définition acceptable","content/generated/article-ia-et-charpentier-5-gains-de-temps-concrets.json"
"json","ia-et-chauffagiste-5-gains-de-temps-concrets","IA et chauffagiste : 5 gains de temps concrets","En bref","L'IA et ChatGPT permettent aux professionnels du BTP de gagner du temps sur les devis, emails et documents administratifs.","OK","Synthèse/définition acceptable","content/generated/article-ia-et-chauffagiste-5-gains-de-temps-concrets.json"
"json","ia-et-chauffagiste-5-gains-de-temps-concrets","IA et chauffagiste : 5 gains de temps concrets","Définition","L'intelligence artificielle pour le BTP désigne l'utilisation d'outils comme ChatGPT pour automatiser la rédaction de devis, emails, comptes rendus et documents techniques.","OK","Synthèse/définition acceptable","content/generated/article-ia-et-chauffagiste-5-gains-de-temps-concrets.json"
"json","ia-et-chauffagiste-5-gains-de-temps-concrets","IA et chauffagiste : 5 gains de temps concrets","Points clés à retenir","Gain de temps moyen : 3 à 5h par semaine sur devis, emails et CR","OK","Synthèse/définition acceptable","content/generated/article-ia-et-chauffagiste-5-gains-de-temps-concrets.json"
"json","ia-et-chauffagiste-5-gains-de-temps-concrets","IA et chauffagiste : 5 gains de temps concrets","Exemple pratique","Exemple concret : un plombier qui rédige un devis de rénovation salle de bain complète en 15 min au lieu de 2h.","OK","Synthèse/définition acceptable","content/generated/article-ia-et-chauffagiste-5-gains-de-temps-concrets.json"
"json","ia-et-chauffagiste-5-gains-de-temps-concrets","IA et chauffagiste : 5 gains de temps concrets","Guide étape par étape","Identifier vos tâches chronophages : devis, emails clients, comptes rendus de chantier","OK","Synthèse/définition acceptable","content/generated/article-ia-et-chauffagiste-5-gains-de-temps-concrets.json"
"json","ia-et-chauffagiste-5-gains-de-temps-concrets","IA et chauffagiste : 5 gains de temps concrets","Questions fréquentes","Faut-il des compétences techniques pour utiliser l'IA en BTP ?","OK","Synthèse/définition acceptable","content/generated/article-ia-et-chauffagiste-5-gains-de-temps-concrets.json"
"json","ia-et-couvreur-5-gains-de-temps-concrets","IA et couvreur : 5 gains de temps concrets","En bref","L'IA et ChatGPT permettent aux professionnels du BTP de gagner du temps sur les devis, emails et documents administratifs.","OK","Synthèse/définition acceptable","content/generated/article-ia-et-couvreur-5-gains-de-temps-concrets.json"
"json","ia-et-couvreur-5-gains-de-temps-concrets","IA et couvreur : 5 gains de temps concrets","Définition","L'intelligence artificielle pour le BTP désigne l'utilisation d'outils comme ChatGPT pour automatiser la rédaction de devis, emails, comptes rendus et documents techniques.","OK","Synthèse/définition acceptable","content/generated/article-ia-et-couvreur-5-gains-de-temps-concrets.json"
"json","ia-et-couvreur-5-gains-de-temps-concrets","IA et couvreur : 5 gains de temps concrets","Points clés à retenir","Gain de temps moyen : 3 à 5h par semaine sur devis, emails et CR","OK","Synthèse/définition acceptable","content/generated/article-ia-et-couvreur-5-gains-de-temps-concrets.json"
"json","ia-et-couvreur-5-gains-de-temps-concrets","IA et couvreur : 5 gains de temps concrets","Exemple pratique","Exemple concret : un plombier qui rédige un devis de rénovation salle de bain complète en 15 min au lieu de 2h.","OK","Synthèse/définition acceptable","content/generated/article-ia-et-couvreur-5-gains-de-temps-concrets.json"
"json","ia-et-couvreur-5-gains-de-temps-concrets","IA et couvreur : 5 gains de temps concrets","Guide étape par étape","Identifier vos tâches chronophages : devis, emails clients, comptes rendus de chantier","OK","Synthèse/définition acceptable","content/generated/article-ia-et-couvreur-5-gains-de-temps-concrets.json"
"json","ia-et-couvreur-5-gains-de-temps-concrets","IA et couvreur : 5 gains de temps concrets","Questions fréquentes","Faut-il des compétences techniques pour utiliser l'IA en BTP ?","OK","Synthèse/définition acceptable","content/generated/article-ia-et-couvreur-5-gains-de-temps-concrets.json"
"json","ia-et-electricien-5-gains-de-temps-concrets","IA et électricien : 5 gains de temps concrets","En bref","L'IA et ChatGPT permettent aux professionnels du BTP de gagner du temps sur les devis, emails et documents administratifs.","OK","Synthèse/définition acceptable","content/generated/article-ia-et-electricien-5-gains-de-temps-concrets.json"
"json","ia-et-electricien-5-gains-de-temps-concrets","IA et électricien : 5 gains de temps concrets","Définition","L'intelligence artificielle pour le BTP désigne l'utilisation d'outils comme ChatGPT pour automatiser la rédaction de devis, emails, comptes rendus et documents techniques.","OK","Synthèse/définition acceptable","content/generated/article-ia-et-electricien-5-gains-de-temps-concrets.json"
